"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_835613","chr10",123005000,123015000,10001,"*",123,48.8095238095238,"window_835613","64376",122990806,123008817,18012,"-",0,"overlapStart",0,"IKZF5","IKAROS family zinc finger 5"
"window_835613.1","chr10",123005000,123015000,10001,"*",123,48.8095238095238,"window_835613","36",123008979,123058311,49333,"+",0,"overlapStart",0,"ACADSB","acyl-CoA dehydrogenase short/branched chain"
"window_835669","chr10",123145000,123155000,10001,"*",123,48.8095238095238,"window_835669","3167",123148122,123150672,2551,"+",0,"includeFeature",0,"HMX2","H6 family homeobox 2"
"window_835669.1","chr10",123145000,123155000,10001,"*",123,48.8095238095238,"window_835669","9184",123154402,123170467,16066,"+",0,"overlapStart",0,"BUB3","BUB3 mitotic checkpoint protein"
"window_841063","chr12",2832500,2842500,10001,"*",123,48.8095238095238,"window_841063","83714",2825348,2835544,10197,"-",0,"overlapStart",0,"NRIP2","nuclear receptor interacting protein 2"
"window_842560","chr12",6575000,6585000,10001,"*",123,48.8095238095238,"window_842560","677780",6581474,6581609,136,"-",0,"includeFeature",0,"SCARNA11","small Cajal body-specific RNA 11"
"window_842560.1","chr12",6575000,6585000,10001,"*",123,48.8095238095238,"window_842560","4839",6556863,6587392,30530,"-",0,"inside",2391,"NOP2","NOP2 nucleolar protein"
"window_842563","chr12",6582500,6592500,10001,"*",123,48.8095238095238,"window_842563","677780",6581474,6581609,136,"-",890,"upstream",890,"SCARNA11","small Cajal body-specific RNA 11"
"window_842563.1","chr12",6582500,6592500,10001,"*",123,48.8095238095238,"window_842563","4839",6556863,6587392,30530,"-",0,"overlapStart",0,"NOP2","NOP2 nucleolar protein"
"window_842570","chr12",6600000,6610000,10001,"*",123,48.8095238095238,"window_842570","1108",6556886,6608430,51545,"-",0,"overlapStart",0,"CHD4","chromodomain helicase DNA binding protein 4"
"window_843140","chr12",8025000,8035000,10001,"*",123,48.8095238095238,"window_843140","55810",8032716,8055517,22802,"+",0,"overlapStart",0,"FOXJ2","forkhead box J2"
"window_843508","chr12",8945000,8955000,10001,"*",123,48.8095238095238,"window_843508","4074",8940361,8949761,9401,"-",0,"overlapStart",0,"M6PR","mannose-6-phosphate receptor, cation dependent"
"window_843508.1","chr12",8945000,8955000,10001,"*",123,48.8095238095238,"window_843508","10219",8950044,9010760,60717,"+",0,"overlapStart",0,"KLRG1","killer cell lectin like receptor G1"
"window_845848","chr12",14795000,14805000,10001,"*",123,48.8095238095238,"window_845848","51729",14784582,14803486,18905,"-",0,"overlapStart",0,"WBP11","WW domain binding protein 11"
"window_845848.1","chr12",14795000,14805000,10001,"*",123,48.8095238095238,"window_845848","144608",14803666,14906586,102921,"+",0,"overlapStart",0,"C12orf60","chromosome 12 open reading frame 60"
"window_851011","chr12",27702500,27712500,10001,"*",123,48.8095238095238,"window_851011","60488",27710822,27756295,45474,"+",0,"overlapStart",0,"MRPS35","mitochondrial ribosomal protein S35"
"window_859438","chr12",48770000,48780000,10001,"*",123,48.8095238095238,"window_859438","100616262",48771975,48772037,63,"-",0,"includeFeature",0,"MIR4701","microRNA 4701"
"window_859507","chr12",48942500,48952500,10001,"*",123,48.8095238095238,"window_859507","51303",48921959,48939663,17705,"-",2836,"upstream",2836,"FKBP11","FKBP prolyl isomerase 11"
"window_859864","chr12",49835000,49845000,10001,"*",123,48.8095238095238,"window_859864","144233",49836043,49843106,7064,"-",0,"includeFeature",0,"BCDIN3D","BCDIN3 domain containing RNA methyltransferase"
"window_859939","chr12",50022500,50032500,10001,"*",123,48.8095238095238,"window_859939","29127",49976923,50033136,56214,"-",0,"inside",635,"RACGAP1","Rac GTPase activating protein 1"
"window_860340","chr12",51025000,51035000,10001,"*",123,48.8095238095238,"window_860340","4891",50979401,51028566,49166,"-",0,"overlapStart",0,"SLC11A2","solute carrier family 11 member 2"
"window_860359","chr12",51072500,51082500,10001,"*",123,48.8095238095238,"window_860359","81566",51061205,51083664,22460,"-",0,"inside",1163,"CSRNP2","cysteine and serine rich nuclear protein 2"
"window_860755","chr12",52062500,52072500,10001,"*",123,48.8095238095238,"window_860755","60673",52069246,52077494,8249,"+",0,"overlapStart",0,"ATG101","autophagy related 101"
"window_862315","chr12",55962500,55972500,10001,"*",123,48.8095238095238,"window_862315","1017",55966781,55972789,6009,"+",0,"overlapStart",0,"CDK2","cyclin dependent kinase 2"
"window_862315.1","chr12",55962500,55972500,10001,"*",123,48.8095238095238,"window_862315","6490",55954105,55973317,19213,"-",0,"inside",816,"PMEL","premelanosome protein"
"window_862315.2","chr12",55962500,55972500,10001,"*",123,48.8095238095238,"window_862315","5869",55973913,55996683,22771,"+",1412,"upstream",1412,"RAB5B","RAB5B, member RAS oncogene family"
"window_862603","chr12",56682500,56692500,10001,"*",123,48.8095238095238,"window_862603","10728",56663341,56688408,25068,"-",0,"overlapStart",0,"PTGES3","prostaglandin E synthase 3"
"window_866835","chr12",67262500,67272500,10001,"*",123,48.8095238095238,"window_866835","55832",67269358,67319953,50596,"+",0,"overlapStart",0,"CAND1","cullin associated and neddylation dissociated 1"
"window_868663","chr12",71832500,71842500,10001,"*",123,48.8095238095238,"window_868663","64786",71839707,71927248,87542,"+",0,"overlapStart",0,"TBC1D15","TBC1 domain family member 15"
"window_878487","chr12",96392500,96402500,10001,"*",123,48.8095238095238,"window_878487","5128",96278261,96400480,122220,"-",0,"overlapStart",0,"CDK17","cyclin dependent kinase 17"
"window_882383","chr12",106132500,106142500,10001,"*",123,48.8095238095238,"window_882383","9891",106063340,106140033,76694,"-",0,"overlapStart",0,"NUAK1","NUAK family kinase 1"
"window_882384","chr12",106135000,106145000,10001,"*",123,48.8095238095238,"window_882384","9891",106063340,106140033,76694,"-",0,"overlapStart",0,"NUAK1","NUAK family kinase 1"
"window_882763","chr12",107082500,107092500,10001,"*",123,48.8095238095238,"window_882763","1407",106991364,107093549,102186,"-",0,"inside",1048,"CRY1","cryptochrome circadian regulator 1"
"window_883757","chr12",109567500,109577500,10001,"*",123,48.8095238095238,"window_883757","4598",109573255,109598125,24871,"+",0,"overlapStart",0,"MVK","mevalonate kinase"
"window_883757.1","chr12",109567500,109577500,10001,"*",123,48.8095238095238,"window_883757","326625",109553715,109573580,19866,"-",0,"overlapStart",0,"MMAB","metabolism of cobalamin associated B"
"window_884690","chr12",111900000,111910000,10001,"*",123,48.8095238095238,"window_884690","8759",111899263,111901391,2129,"+",0,"overlapEnd",736,"ADAM1A","ADAM metallopeptidase domain 1A (pseudogene)"
"window_905702","chr13",31152500,31162500,10001,"*",123,48.8095238095238,"window_905702","10808",31134973,31162388,27416,"-",0,"overlapStart",0,"HSPH1","heat shock protein family H (Hsp110) member 1"
"window_909664","chr13",41057500,41067500,10001,"*",123,48.8095238095238,"window_909664","1997",40931924,41061440,129517,"-",0,"overlapStart",0,"ELF1","E74 like ETS transcription factor 1"
"window_909664.1","chr13",41057500,41067500,10001,"*",123,48.8095238095238,"window_909664","11193",41061509,41084006,22498,"+",0,"overlapStart",0,"WBP4","WW domain binding protein 4"
"window_911069","chr13",44570000,44580000,10001,"*",123,48.8095238095238,"window_911069","641467",44575893,44580432,4540,"+",0,"overlapStart",0,"TSC22D1-AS1","TSC22D1 antisense RNA 1"
"window_911069.1","chr13",44570000,44580000,10001,"*",123,48.8095238095238,"window_911069","8848",44432143,44576565,144423,"-",0,"overlapStart",0,"TSC22D1","TSC22 domain family member 1"
"window_917397","chr13",60390000,60400000,10001,"*",123,48.8095238095238,"window_917397","81550",60396457,60573878,177422,"+",0,"overlapStart",0,"TDRD3","tudor domain containing 3"
"window_929776","chr13",91337500,91347500,10001,"*",123,48.8095238095238,"window_929776","407975",91347820,91354579,6760,"+",319,"upstream",319,"MIR17HG","miR-17-92a-1 cluster host gene"
"window_938504","chr13",113157500,113167500,10001,"*",123,48.8095238095238,"window_938504","8858",113158648,113172386,13739,"+",0,"overlapStart",0,"PROZ","protein Z, vitamin K dependent plasma glycoprotein"
"window_948170","chr14",22957500,22967500,10001,"*",123,48.8095238095238,"window_948170","100616424",22956950,22957029,80,"-",470,"upstream",470,"MIR4707","microRNA 4707"
"window_952936","chr14",34872500,34882500,10001,"*",123,48.8095238095238,"window_952936","112268124",34874343,34876459,2117,"+",0,"includeFeature",0,"LOC112268124","uncharacterized LOC112268124"
"window_952936.1","chr14",34872500,34882500,10001,"*",123,48.8095238095238,"window_952936","11177",34752731,34875647,122917,"-",0,"overlapStart",0,"BAZ1A","bromodomain adjacent to zinc finger domain 1A"
"window_969376","chr14",75972500,75982500,10001,"*",123,48.8095238095238,"window_969376","7043",75958099,75982991,24893,"-",0,"inside",490,"TGFB3","transforming growth factor beta 3"
"window_980889","chr14",104755000,104765000,10001,"*",123,48.8095238095238,"window_980889","10572",104753147,104768494,15348,"+",0,"inside",1852,"SIVA1","SIVA1 apoptosis inducing factor"
"window_997955","chr15",40375000,40385000,10001,"*",123,48.8095238095238,"window_997955","90417",40382721,40394246,11526,"+",0,"overlapStart",0,"KNSTRN","kinetochore localized astrin (SPAG5) binding protein"
"window_998429","chr15",41560000,41570000,10001,"*",123,48.8095238095238,"window_998429","7301",41557675,41583589,25915,"+",0,"inside",2324,"TYRO3","TYRO3 protein tyrosine kinase"
"window_1001134","chr15",48322500,48332500,10001,"*",123,48.8095238095238,"window_1001134","1854",48331011,48343373,12363,"+",0,"overlapStart",0,"DUT","deoxyuridine triphosphatase"
"window_1001136","chr15",48327500,48337500,10001,"*",123,48.8095238095238,"window_1001136","1854",48331011,48343373,12363,"+",0,"overlapStart",0,"DUT","deoxyuridine triphosphatase"
"window_1007471","chr15",64165000,64175000,10001,"*",123,48.8095238095238,"window_1007471","5479",64155812,64163205,7394,"-",1794,"upstream",1794,"PPIB","peptidylprolyl isomerase B"
"window_1009583","chr15",69445000,69455000,10001,"*",123,48.8095238095238,"window_1009583","6176",69452814,69456205,3392,"+",0,"overlapStart",0,"RPLP1","ribosomal protein lateral stalk subunit P1"
"window_1011728","chr15",74807500,74817500,10001,"*",123,48.8095238095238,"window_1011728","79748",74812716,74831233,18518,"+",0,"overlapStart",0,"LMAN1L","lectin, mannose binding 1 like"
"window_1016108","chr15",85757500,85767500,10001,"*",123,48.8095238095238,"window_1016108","101929679",85754941,85756237,1297,"-",1262,"upstream",1262,"LINC02883","long intergenic non-protein coding RNA 2883"
"window_1017363","chr15",88895000,88905000,10001,"*",123,48.8095238095238,"window_1017363","145864",88877288,88895626,18339,"-",0,"overlapStart",0,"HAPLN3","hyaluronan and proteoglycan link protein 3"
"window_1017835","chr15",90075000,90085000,10001,"*",123,48.8095238095238,"window_1017835","109729181",90074515,90082207,7693,"-",0,"overlapStart",0,"ZNF710-AS1","ZNF710 antisense RNA 1"
"window_1021631","chr15",99565000,99575000,10001,"*",123,48.8095238095238,"window_1021631","4205",99565417,99716466,151050,"+",0,"overlapStart",0,"MEF2A","myocyte enhancer factor 2A"
"window_1022751","chr16",372500,382500,10001,"*",123,48.8095238095238,"window_1022751","10573",366969,371289,4321,"-",1210,"upstream",1210,"MRPL28","mitochondrial ribosomal protein L28"
"window_1022751.1","chr16",372500,382500,10001,"*",123,48.8095238095238,"window_1022751","100134368",382097,392960,10864,"+",0,"overlapStart",0,"LOC100134368","uncharacterized LOC100134368"
"window_1022752","chr16",375000,385000,10001,"*",123,48.8095238095238,"window_1022752","100134368",382097,392960,10864,"+",0,"overlapStart",0,"LOC100134368","uncharacterized LOC100134368"
"window_1022752.1","chr16",375000,385000,10001,"*",123,48.8095238095238,"window_1022752","58986",370788,387113,16326,"-",0,"inside",2112,"PGAP6","post-glycosylphosphatidylinositol attachment to proteins 6"
"window_1023177","chr16",1437500,1447500,10001,"*",123,48.8095238095238,"window_1023177","645811",1434383,1444556,10174,"-",0,"overlapStart",0,"CCDC154","coiled-coil domain containing 154"
"window_1023248","chr16",1615000,1625000,10001,"*",123,48.8095238095238,"window_1023248","9742",1510427,1612072,101646,"-",2927,"upstream",2927,"IFT140","intraflagellar transport 140"
"window_1023248.1","chr16",1615000,1625000,10001,"*",123,48.8095238095238,"window_1023248","57585",1612325,1686715,74391,"+",0,"inside",2674,"CRAMP1","cramped chromatin regulator homolog 1"
"window_1023603","chr16",2502500,2512500,10001,"*",123,48.8095238095238,"window_1023603","527",2513952,2520218,6267,"+",1451,"upstream",1451,"ATP6V0C","ATPase H+ transporting V0 subunit c"
"window_1023603.1","chr16",2502500,2512500,10001,"*",123,48.8095238095238,"window_1023603","51005",2513965,2531422,17458,"+",1464,"upstream",1464,"AMDHD2","amidohydrolase domain containing 2"
"window_1023856","chr16",3135000,3145000,10001,"*",123,48.8095238095238,"window_1023856","81854",3110460,3134869,24410,"-",130,"upstream",130,"ZNF205-AS1","ZNF205 antisense RNA 1"
"window_1023856.1","chr16",3135000,3145000,10001,"*",123,48.8095238095238,"window_1023856","100507458",3116456,3134882,18427,"-",117,"upstream",117,"ZNF213-AS1","ZNF213 antisense RNA 1 (head to head)"
"window_1023856.2","chr16",3135000,3145000,10001,"*",123,48.8095238095238,"window_1023856","197350",3144015,3149963,5949,"+",0,"overlapStart",0,"CASP16P","caspase 16, pseudogene"
"window_1030113","chr16",18777500,18787500,10001,"*",123,48.8095238095238,"window_1030113","6210",18781295,18790383,9089,"-",0,"overlapEnd",2882,"RPS15A","ribosomal protein S15a"
"window_1034039","chr16",28592500,28602500,10001,"*",123,48.8095238095238,"window_1034039","6799",28591943,28597050,5108,"-",0,"overlapStart",0,"SULT1A2","sulfotransferase family 1A member 2"
"window_1034640","chr16",30095000,30105000,10001,"*",123,48.8095238095238,"window_1034640","101928595",30096430,30104116,7687,"+",0,"includeFeature",0,"LOC101928595","uncharacterized LOC101928595"
"window_1034640.1","chr16",30095000,30105000,10001,"*",123,48.8095238095238,"window_1034640","83719",30092314,30096915,4602,"-",0,"overlapStart",0,"YPEL3","yippee like 3"
"window_1034951","chr16",30872500,30882500,10001,"*",123,48.8095238095238,"window_1034951","101928736",30875222,30895220,19999,"+",0,"overlapStart",0,"MIR762HG","MIR762 host gene"
"window_1034951.1","chr16",30872500,30882500,10001,"*",123,48.8095238095238,"window_1034951","100616231",30875266,30875323,58,"-",0,"includeFeature",0,"MIR4519","microRNA 4519"
"window_1035202","chr16",31500000,31510000,10001,"*",123,48.8095238095238,"window_1035202","64755",31489471,31509309,19839,"-",0,"overlapStart",0,"RUSF1","RUS family member 1"
"window_1035203","chr16",31502500,31512500,10001,"*",123,48.8095238095238,"window_1035203","64755",31489471,31509309,19839,"-",0,"overlapStart",0,"RUSF1","RUS family member 1"
"window_1045181","chr16",56447500,56457500,10001,"*",123,48.8095238095238,"window_1045181","55239",56451521,56479104,27584,"+",0,"overlapStart",0,"OGFOD1","2-oxoglutarate and iron dependent oxygenase domain containing 1"
"window_1045181.1","chr16",56447500,56457500,10001,"*",123,48.8095238095238,"window_1045181","11051",56429133,56452199,23067,"-",0,"overlapStart",0,"NUDT21","nudix hydrolase 21"
"window_1045496","chr16",57235000,57245000,10001,"*",123,48.8095238095238,"window_1045496","23568",57245259,57253635,8377,"+",258,"upstream",258,"ARL2BP","ADP ribosylation factor like GTPase 2 binding protein"
"window_1045693","chr16",57727500,57737500,10001,"*",123,48.8095238095238,"window_1045693","10300",57735739,57757244,21506,"+",0,"overlapStart",0,"KATNB1","katanin regulatory subunit B1"
"window_1049655","chr16",67632500,67642500,10001,"*",123,48.8095238095238,"window_1049655","146206",67644988,67657569,12582,"+",2487,"upstream",2487,"CARMIL2","capping protein regulator and myosin 1 linker 2"
"window_1049789","chr16",67967500,67977500,10001,"*",123,48.8095238095238,"window_1049789","6560",67943474,67969601,26128,"-",0,"overlapStart",0,"SLC12A4","solute carrier family 12 member 4"
"window_1049905","chr16",68257500,68267500,10001,"*",123,48.8095238095238,"window_1049905","9057",68264516,68301823,37308,"+",0,"overlapStart",0,"SLC7A6","solute carrier family 7 member 6"
"window_1050904","chr16",70755000,70765000,10001,"*",123,48.8095238095238,"window_1050904","100130894",70755035,70773251,18217,"+",0,"overlapStart",0,"VAC14-AS1","VAC14 antisense RNA 1"
"window_1055215","chr16",81532500,81542500,10001,"*",123,48.8095238095238,"window_1055215","102465840",81533902,81533966,65,"+",0,"includeFeature",0,"MIR7854","microRNA 7854"
"window_1058068","chr16",88665000,88675000,10001,"*",123,48.8095238095238,"window_1058068","4597",88651935,88663161,11227,"-",1838,"upstream",1838,"MVD","mevalonate diphosphate decarboxylase"
"window_1058068.1","chr16",88665000,88675000,10001,"*",123,48.8095238095238,"window_1058068","197187",88663298,88687278,23981,"+",0,"inside",1701,"SNAI3-AS1","SNAI3 antisense RNA 1"
"window_1058550","chr16",89870000,89880000,10001,"*",123,48.8095238095238,"window_1058550","22980",89873570,89918233,44664,"+",0,"overlapStart",0,"TCF25","transcription factor 25"
"window_1059051","chr17",782500,792500,10001,"*",123,48.8095238095238,"window_1059051","55178",782353,792509,10157,"+",0,"inside",146,"MRM3","mitochondrial rRNA methyltransferase 3"
"window_1059051.1","chr17",782500,792500,10001,"*",123,48.8095238095238,"window_1059051","51031",759097,783390,24294,"-",0,"overlapStart",0,"GLOD4","glyoxalase domain containing 4"
"window_1060630","chr17",4730000,4740000,10001,"*",123,48.8095238095238,"window_1060630","400569",4731428,4733607,2180,"+",0,"includeFeature",0,"MED11","mediator complex subunit 11"
"window_1060630.1","chr17",4730000,4740000,10001,"*",123,48.8095238095238,"window_1060630","84225",4739833,4746119,6287,"+",0,"overlapStart",0,"ZMYND15","zinc finger MYND-type containing 15"
"window_1060630.2","chr17",4730000,4740000,10001,"*",123,48.8095238095238,"window_1060630","58191",4733533,4739928,6396,"-",0,"includeFeature",0,"CXCL16","C-X-C motif chemokine ligand 16"
"window_1061908","chr17",7925000,7935000,10001,"*",123,48.8095238095238,"window_1061908","9196",7921859,7930622,8764,"-",0,"overlapStart",0,"KCNAB3","potassium voltage-gated channel subfamily A regulatory beta subunit 3"
"window_1061908.1","chr17",7925000,7935000,10001,"*",123,48.8095238095238,"window_1061908","116840",7932101,7949920,17820,"+",0,"overlapStart",0,"CNTROB","centrobin, centriole duplication and spindle assembly protein"
"window_1061908.2","chr17",7925000,7935000,10001,"*",123,48.8095238095238,"window_1061908","58485",7930345,7932123,1779,"-",0,"includeFeature",0,"TRAPPC1","trafficking protein particle complex 1"
"window_1061987","chr17",8122500,8132500,10001,"*",123,48.8095238095238,"window_1061987","84667",8120592,8124106,3515,"-",0,"overlapStart",0,"HES7","hes family bHLH transcription factor 7"
"window_1065736","chr17",17495000,17505000,10001,"*",123,48.8095238095238,"window_1065736","51655",17494437,17496395,1959,"-",0,"overlapStart",0,"RASD1","ras related dexamethasone induced 1"
"window_1070191","chr17",28632500,28642500,10001,"*",123,48.8095238095238,"window_1070191","9703",28614446,28645454,31009,"-",0,"inside",2953,"KIAA0100","KIAA0100"
"window_1070196","chr17",28645000,28655000,10001,"*",123,48.8095238095238,"window_1070196","9703",28614446,28645454,31009,"-",0,"overlapStart",0,"KIAA0100","KIAA0100"
"window_1072770","chr17",35080000,35090000,10001,"*",123,48.8095238095238,"window_1072770","117584",35005990,35089319,83330,"-",0,"overlapStart",0,"RFFL","ring finger and FYVE like domain containing E3 ubiquitin protein ligase"
"window_1072966","chr17",35570000,35580000,10001,"*",123,48.8095238095238,"window_1072966","105371743",35568076,35574900,6825,"+",0,"overlapEnd",1923,"SNHG30","small nucleolar RNA host gene 30"
"window_1072966.1","chr17",35570000,35580000,10001,"*",123,48.8095238095238,"window_1072966","692076",35573657,35573753,97,"+",0,"includeFeature",0,"SNORD7","small nucleolar RNA, C/D box 7"
"window_1072966.2","chr17",35570000,35580000,10001,"*",123,48.8095238095238,"window_1072966","163",35578046,35726413,148368,"+",0,"overlapStart",0,"AP2B1","adaptor related protein complex 2 subunit beta 1"
"window_1072966.3","chr17",35570000,35580000,10001,"*",123,48.8095238095238,"window_1072966","5193",35574795,35578863,4069,"-",0,"includeFeature",0,"PEX12","peroxisomal biogenesis factor 12"
"window_1074593","chr17",39637500,39647500,10001,"*",123,48.8095238095238,"window_1074593","10948",39637090,39664201,27112,"+",0,"inside",409,"STARD3","StAR related lipid transfer domain containing 3"
"window_1074594","chr17",39640000,39650000,10001,"*",123,48.8095238095238,"window_1074594","10948",39637090,39664201,27112,"+",0,"inside",2909,"STARD3","StAR related lipid transfer domain containing 3"
"window_1074853","chr17",40287500,40297500,10001,"*",123,48.8095238095238,"window_1074853","990",40287879,40304657,16779,"+",0,"overlapStart",0,"CDC6","cell division cycle 6"
"window_1075480","chr17",41855000,41865000,10001,"*",123,48.8095238095238,"window_1075480","55175",41848518,41865423,16906,"-",0,"inside",422,"KLHL11","kelch like family member 11"
"window_1075542","chr17",42010000,42020000,10001,"*",123,48.8095238095238,"window_1075542","28511",42011382,42025644,14263,"+",0,"overlapStart",0,"NKIRAS2","NFKB inhibitor interacting Ras like 2"
"window_1075542.1","chr17",42010000,42020000,10001,"*",123,48.8095238095238,"window_1075542","7266",41976435,42021376,44942,"-",0,"inside",1375,"DNAJC7","DnaJ heat shock protein family (Hsp40) member C7"
"window_1075739","chr17",42502500,42512500,10001,"*",123,48.8095238095238,"window_1075739","100847046",42514188,42514307,120,"+",1687,"upstream",1687,"MIR5010","microRNA 5010"
"window_1075740","chr17",42505000,42515000,10001,"*",123,48.8095238095238,"window_1075740","100847046",42514188,42514307,120,"+",0,"includeFeature",0,"MIR5010","microRNA 5010"
"window_1076091","chr17",43382500,43392500,10001,"*",123,48.8095238095238,"window_1076091","100130581",43338741,43389159,50419,"-",0,"overlapStart",0,"LINC00910","long intergenic non-protein coding RNA 910"
"window_1076269","chr17",43827500,43837500,10001,"*",123,48.8095238095238,"window_1076269","4356",43800799,43833170,32372,"-",0,"overlapStart",0,"MPP3","membrane palmitoylated protein 3"
"window_1076833","chr17",45237500,45247500,10001,"*",123,48.8095238095238,"window_1076833","100133991",45247916,45269824,21909,"+",415,"upstream",415,"MAP3K14-AS1","MAP3K14 antisense RNA 1"
"window_1078172","chr17",48585000,48595000,10001,"*",123,48.8095238095238,"window_1078172","406902",48579630,48582259,2630,"-",2740,"upstream",2740,"MIR10A","microRNA 10a"
"window_1078172.1","chr17",48585000,48595000,10001,"*",123,48.8095238095238,"window_1078172","3213",48548870,48590272,41403,"-",0,"overlapStart",0,"HOXB3","homeobox B3"
"window_1078172.2","chr17",48585000,48595000,10001,"*",123,48.8095238095238,"window_1078172","3215",48591257,48593961,2705,"-",0,"includeFeature",0,"HOXB5","homeobox B5"
"window_1078952","chr17",50535000,50545000,10001,"*",123,48.8095238095238,"window_1078952","55040",50532682,50543750,11069,"+",0,"overlapEnd",2317,"EPN3","epsin 3"
"window_1078952.1","chr17",50535000,50545000,10001,"*",123,48.8095238095238,"window_1078952","105371824",50525520,50538761,13242,"-",0,"overlapStart",0,"LOC105371824","uncharacterized LOC105371824"
"window_1078952.2","chr17",50535000,50545000,10001,"*",123,48.8095238095238,"window_1078952","64847",50543058,50555852,12795,"+",0,"overlapStart",0,"SPATA20","spermatogenesis associated 20"
"window_1078953","chr17",50537500,50547500,10001,"*",123,48.8095238095238,"window_1078953","105371824",50525520,50538761,13242,"-",0,"overlapStart",0,"LOC105371824","uncharacterized LOC105371824"
"window_1078953.1","chr17",50537500,50547500,10001,"*",123,48.8095238095238,"window_1078953","64847",50543058,50555852,12795,"+",0,"overlapStart",0,"SPATA20","spermatogenesis associated 20"
"window_1081915","chr17",57942500,57952500,10001,"*",123,48.8095238095238,"window_1081915","404093",57861243,57955412,94170,"-",0,"inside",2911,"CUEDC1","CUE domain containing 1"
"window_1084174","chr17",63590000,63600000,10001,"*",123,48.8095238095238,"window_1084174","51204",63600882,63608365,7484,"+",881,"upstream",881,"TACO1","translational activator of cytochrome c oxidase I"
"window_1084177","chr17",63597500,63607500,10001,"*",123,48.8095238095238,"window_1084177","51204",63600882,63608365,7484,"+",0,"overlapStart",0,"TACO1","translational activator of cytochrome c oxidase I"
"window_1088058","chr17",73300000,73310000,10001,"*",123,48.8095238095238,"window_1088058","23580",73283624,73312005,28382,"-",0,"inside",2004,"CDC42EP4","CDC42 effector protein 4"
"window_1088779","chr17",75102500,75112500,10001,"*",123,48.8095238095238,"window_1088779","79637",75109952,75130272,20321,"+",0,"overlapStart",0,"ARMC7","armadillo repeat containing 7"
"window_1090825","chr17",80217500,80227500,10001,"*",123,48.8095238095238,"window_1090825","284129",80219699,80253500,33802,"+",0,"overlapStart",0,"SLC26A11","solute carrier family 26 member 11"
"window_1090825.1","chr17",80217500,80227500,10001,"*",123,48.8095238095238,"window_1090825","6448",80207656,80220923,13268,"-",0,"overlapStart",0,"SGSH","N-sulfoglucosamine sulfohydrolase"
"window_1093067","chr18",2565000,2575000,10001,"*",123,48.8095238095238,"window_1093067","64863",2537525,2571509,33985,"-",0,"overlapStart",0,"METTL4","methyltransferase like 4"
"window_1093067.1","chr18",2565000,2575000,10001,"*",123,48.8095238095238,"window_1093067","10403",2571557,2616635,45079,"+",0,"overlapStart",0,"NDC80","NDC80 kinetochore complex component"
"window_1133642","chr20",23627500,23637500,10001,"*",123,48.8095238095238,"window_1133642","1471",23626706,23638473,11768,"-",0,"inside",972,"CST3","cystatin C"
"window_1133645","chr20",23635000,23645000,10001,"*",123,48.8095238095238,"window_1133645","1471",23626706,23638473,11768,"-",0,"overlapStart",0,"CST3","cystatin C"
"window_1138407","chr20",35540000,35550000,10001,"*",123,48.8095238095238,"window_1138407","51614",35542021,35557634,15614,"+",0,"overlapStart",0,"ERGIC3","ERGIC and golgi 3"
"window_1138467","chr20",35690000,35700000,10001,"*",123,48.8095238095238,"window_1138467","140823",35699272,35700984,1713,"+",0,"overlapStart",0,"ROMO1","reactive oxygen species modulator 1"
"window_1138467.1","chr20",35690000,35700000,10001,"*",123,48.8095238095238,"window_1138467","9054",35668052,35699355,31304,"-",0,"overlapStart",0,"NFS1","NFS1 cysteine desulfurase"
"window_1138683","chr20",36230000,36240000,10001,"*",123,48.8095238095238,"window_1138683","25980",36236459,36270918,34460,"+",0,"overlapStart",0,"AAR2","AAR2 splicing factor"
"window_1139195","chr20",37510000,37520000,10001,"*",123,48.8095238095238,"window_1139195","4826",37521206,37523690,2485,"+",1205,"upstream",1205,"NNAT","neuronatin"
"window_1140599","chr20",41020000,41030000,10001,"*",123,48.8095238095238,"window_1140599","7150",41028822,41124487,95666,"+",0,"overlapStart",0,"TOP1","DNA topoisomerase I"
"window_1142155","chr20",44910000,44920000,10001,"*",123,48.8095238095238,"window_1142155","80336",44910062,44959035,48974,"+",0,"overlapStart",0,"PABPC1L","poly(A) binding protein cytoplasmic 1 like"
"window_1142170","chr20",44947500,44957500,10001,"*",123,48.8095238095238,"window_1142170","10953",44942130,44960397,18268,"-",0,"inside",2896,"TOMM34","translocase of outer mitochondrial membrane 34"
"window_1142337","chr20",45365000,45375000,10001,"*",123,48.8095238095238,"window_1142337","767557",45363200,45410610,47411,"+",0,"inside",1799,"SYS1-DBNDD2","SYS1-DBNDD2 readthrough (NMD candidate)"
"window_1142358","chr20",45417500,45427500,10001,"*",123,48.8095238095238,"window_1142358","51604",45416084,45456926,40843,"+",0,"inside",1415,"PIGT","phosphatidylinositol glycan anchor biosynthesis class T"
"window_1142358.1","chr20",45417500,45427500,10001,"*",123,48.8095238095238,"window_1142358","105372631",45420421,45448581,28161,"+",0,"overlapStart",0,"LOC105372631","uncharacterized LOC105372631"
"window_1142358.2","chr20",45417500,45427500,10001,"*",123,48.8095238095238,"window_1142358","102465487",45425510,45425573,64,"+",0,"includeFeature",0,"MIR6812","microRNA 6812"
