"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_618293.1","chrX",154370000,154380000,10001,"*",171,67.8571428571429,"window_618293","2010",154379197,154381523,2327,"+",0,"overlapStart",0,"EMD","emerin"
"window_659249","chr8",100717500,100727500,10001,"*",171,67.8571428571429,"window_659249","26986",100685816,100722762,36947,"-",0,"overlapStart",0,"PABPC1","poly(A) binding protein cytoplasmic 1"
"window_676272","chr8",143275000,143285000,10001,"*",171,67.8571428571429,"window_676272","100507316",143280161,143281690,1530,"-",0,"includeFeature",0,"MINCR","MYC-induced long non-coding RNA"
"window_676595","chr8",144082500,144092500,10001,"*",171,67.8571428571429,"window_676595","8733",144082590,144086216,3627,"+",0,"includeFeature",0,"GPAA1","glycosylphosphatidylinositol anchor attachment 1"
"window_676595.1","chr8",144082500,144092500,10001,"*",171,67.8571428571429,"window_676595","1537",144095039,144097525,2487,"+",2538,"upstream",2538,"CYC1","cytochrome c1"
"window_705961","chr9",72357500,72367500,10001,"*",171,67.8571428571429,"window_705961","7763",72351413,72365235,13823,"-",0,"overlapStart",0,"ZFAND5","zinc finger AN1-type containing 5"
"window_719931","chr9",107282500,107292500,10001,"*",171,67.8571428571429,"window_719931","5887",107283137,107332192,49056,"+",0,"overlapStart",0,"RAD23B","RAD23 homolog B, nucleotide excision repair protein"
"window_726180","chr9",122905000,122915000,10001,"*",171,67.8571428571429,"window_726180","54542",122844556,122905359,60804,"-",0,"overlapStart",0,"RC3H2","ring finger and CCCH-type domains 2"
"window_726180.1","chr9",122905000,122915000,10001,"*",171,67.8571428571429,"window_726180","10773",122908056,122913323,5268,"-",0,"includeFeature",0,"ZBTB6","zinc finger and BTB domain containing 6"
"window_727994","chr9",127440000,127450000,10001,"*",171,67.8571428571429,"window_727994","6136",127447674,127451406,3733,"-",0,"overlapEnd",1405,"RPL12","ribosomal protein L12"
"window_727994.1","chr9",127440000,127450000,10001,"*",171,67.8571428571429,"window_727994","90678",127451486,127503501,52016,"+",1485,"upstream",1485,"LRSAM1","leucine rich repeat and sterile alpha motif containing 1"
"window_727994.2","chr9",127440000,127450000,10001,"*",171,67.8571428571429,"window_727994","26783",127448501,127448630,130,"-",0,"includeFeature",0,"SNORA65","small nucleolar RNA, H/ACA box 65"
"window_728133","chr9",127787500,127797500,10001,"*",171,67.8571428571429,"window_728133","1025",127785679,127790792,5114,"+",0,"overlapEnd",1820,"CDK9","cyclin dependent kinase 9"
"window_728133.1","chr9",127787500,127797500,10001,"*",171,67.8571428571429,"window_728133","2356",127794597,127814327,19731,"+",0,"overlapStart",0,"FPGS","folylpolyglutamate synthase"
"window_728263","chr9",128112500,128122500,10001,"*",171,67.8571428571429,"window_728263","100289019",128108581,128118693,10113,"-",0,"overlapStart",0,"SLC25A25-AS1","SLC25A25 antisense RNA 1"
"window_728280","chr9",128155000,128165000,10001,"*",171,67.8571428571429,"window_728280","79095",128160265,128163924,3660,"+",0,"includeFeature",0,"C9orf16","chromosome 9 open reading frame 16"
"window_728364","chr9",128365000,128375000,10001,"*",171,67.8571428571429,"window_728364","81605",128371319,128392016,20698,"+",0,"overlapStart",0,"URM1","ubiquitin related modifier 1"
"window_728504","chr9",128715000,128725000,10001,"*",171,67.8571428571429,"window_728504","84885",128720870,128724127,3258,"-",0,"includeFeature",0,"ZDHHC12","zinc finger DHHC-type palmitoyltransferase 12"
"window_728504.1","chr9",128715000,128725000,10001,"*",171,67.8571428571429,"window_728504","100506100",128724445,128733194,8750,"+",0,"overlapStart",0,"LOC100506100","uncharacterized LOC100506100"
"window_728870","chr9",129630000,129640000,10001,"*",171,67.8571428571429,"window_728870","140459",129634604,129642169,7566,"-",0,"overlapEnd",2168,"ASB6","ankyrin repeat and SOCS box containing 6"
"window_729572","chr9",131385000,131395000,10001,"*",171,67.8571428571429,"window_729572","84726",131394093,131500197,106105,"+",0,"overlapStart",0,"PRRC2B","proline rich coiled-coil 2B"
"window_731794","chr9",136940000,136950000,10001,"*",171,67.8571428571429,"window_731794","54461",136940435,136944738,4304,"-",0,"includeFeature",0,"FBXW5","F-box and WD repeat domain containing 5"
"window_731794.1","chr9",136940000,136950000,10001,"*",171,67.8571428571429,"window_731794","733",136945185,136946975,1791,"+",0,"includeFeature",0,"C8G","complement C8 gamma chain"
"window_731794.2","chr9",136940000,136950000,10001,"*",171,67.8571428571429,"window_731794","286256",136949551,136955497,5947,"+",0,"overlapStart",0,"LCN12","lipocalin 12"
"window_731814","chr9",136990000,137000000,10001,"*",171,67.8571428571429,"window_731814","286257",136992422,136993984,1563,"+",0,"includeFeature",0,"PAXX","PAXX non-homologous end joining factor"
"window_731814.1","chr9",136990000,137000000,10001,"*",171,67.8571428571429,"window_731814","9022",136994608,136996568,1961,"-",0,"includeFeature",0,"CLIC3","chloride intracellular channel 3"
"window_731891","chr9",137182500,137192500,10001,"*",171,67.8571428571429,"window_731891","29882",137174784,137188560,13777,"-",0,"overlapStart",0,"ANAPC2","anaphase promoting complex subunit 2"
"window_731891.1","chr9",137182500,137192500,10001,"*",171,67.8571428571429,"window_731891","8636",137188660,137190370,1711,"+",0,"includeFeature",0,"SSNA1","SS nuclear autoantigen 1"
"window_732707","chr11",827500,837500,10001,"*",171,67.8571428571429,"window_732707","283229",826146,831991,5846,"+",0,"overlapEnd",1353,"CRACR2B","calcium release activated channel regulator 2B"
"window_732707.1","chr11",827500,837500,10001,"*",171,67.8571428571429,"window_732707","977",832887,838835,5949,"+",0,"overlapStart",0,"CD151","CD151 molecule (Raph blood group)"
"window_750697","chr11",45802500,45812500,10001,"*",171,67.8571428571429,"window_750697","55343",45804072,45813015,8944,"+",0,"overlapStart",0,"SLC35C1","solute carrier family 35 member C1"
"window_750926","chr11",46375000,46385000,10001,"*",171,67.8571428571429,"window_750926","100616368",46376402,46376484,83,"+",0,"includeFeature",0,"MIR4688","microRNA 4688"
"window_750926.1","chr11",46375000,46385000,10001,"*",171,67.8571428571429,"window_750926","4192",46380756,46383837,3082,"+",0,"includeFeature",0,"MDK","midkine"
"window_751339","chr11",47407500,47417500,10001,"*",171,67.8571428571429,"window_751339","91252",47407132,47416496,9365,"+",0,"overlapEnd",367,"SLC39A13","solute carrier family 39 member 13"
"window_755435","chr11",57647500,57657500,10001,"*",171,67.8571428571429,"window_755435","10978",57648992,57661865,12874,"+",0,"overlapStart",0,"CLP1","cleavage factor polyribonucleotide kinase subunit 1"
"window_755435.1","chr11",57647500,57657500,10001,"*",171,67.8571428571429,"window_755435","219539",57645087,57649944,4858,"-",0,"overlapStart",0,"YPEL4","yippee like 4"
"window_756944","chr11",61420000,61430000,10001,"*",171,67.8571428571429,"window_756944","54949",61429220,61485822,56603,"+",0,"overlapStart",0,"SDHAF2","succinate dehydrogenase complex assembly factor 2"
"window_756944.1","chr11",61420000,61430000,10001,"*",171,67.8571428571429,"window_756944","79869",61402641,61430031,27391,"-",0,"inside",30,"CPSF7","cleavage and polyadenylation specific factor 7"
"window_756944.2","chr11",61420000,61430000,10001,"*",171,67.8571428571429,"window_756944","220004",61430126,61490931,60806,"+",125,"upstream",125,"PPP1R32","protein phosphatase 1 regulatory subunit 32"
"window_756945","chr11",61422500,61432500,10001,"*",171,67.8571428571429,"window_756945","54949",61429220,61485822,56603,"+",0,"overlapStart",0,"SDHAF2","succinate dehydrogenase complex assembly factor 2"
"window_756945.1","chr11",61422500,61432500,10001,"*",171,67.8571428571429,"window_756945","79869",61402641,61430031,27391,"-",0,"overlapStart",0,"CPSF7","cleavage and polyadenylation specific factor 7"
"window_756945.2","chr11",61422500,61432500,10001,"*",171,67.8571428571429,"window_756945","220004",61430126,61490931,60806,"+",0,"overlapStart",0,"PPP1R32","protein phosphatase 1 regulatory subunit 32"
"window_757508","chr11",62830000,62840000,10001,"*",171,67.8571428571429,"window_757508","6811",62806860,62832051,25192,"-",0,"overlapStart",0,"STX5","syntaxin 5"
"window_757508.1","chr11",62830000,62840000,10001,"*",171,67.8571428571429,"window_757508","105369332",62832234,62834043,1810,"+",0,"includeFeature",0,"LOC105369332","uncharacterized LOC105369332"
"window_757508.2","chr11",62830000,62840000,10001,"*",171,67.8571428571429,"window_757508","54663",62832911,62841809,8899,"-",0,"overlapEnd",1808,"WDR74","WD repeat domain 74"
"window_758281","chr11",64762500,64772500,10001,"*",171,67.8571428571429,"window_758281","5837",64746389,64759974,13586,"-",2525,"upstream",2525,"PYGM","glycogen phosphorylase, muscle associated"
"window_758417","chr11",65102500,65112500,10001,"*",171,67.8571428571429,"window_758417","7108",65111845,65116396,4552,"+",0,"overlapStart",0,"TM7SF2","transmembrane 7 superfamily member 2"
"window_758550","chr11",65435000,65445000,10001,"*",171,67.8571428571429,"window_758550","693197",65444458,65444557,100,"+",0,"includeFeature",0,"MIR612","microRNA 612"
"window_758553","chr11",65442500,65452500,10001,"*",171,67.8571428571429,"window_758553","693197",65444458,65444557,100,"+",0,"includeFeature",0,"MIR612","microRNA 612"
"window_758553.1","chr11",65442500,65452500,10001,"*",171,67.8571428571429,"window_758553","101927789",65455258,65466720,11463,"+",2757,"upstream",2757,"LOC101927789","FAU, ubiquitin like and ribosomal protein S30 fusion pseudogene"
"window_758603","chr11",65567500,65577500,10001,"*",171,67.8571428571429,"window_758603","10534",65570460,65572892,2433,"+",0,"includeFeature",0,"ZNRD2","zinc ribbon domain containing 2"
"window_758603.1","chr11",65567500,65577500,10001,"*",171,67.8571428571429,"window_758603","23625",65570682,65574198,3517,"+",0,"includeFeature",0,"FAM89B","family with sequence similarity 89 member B"
"window_758603.2","chr11",65567500,65577500,10001,"*",171,67.8571428571429,"window_758603","254100",65568482,65570423,1942,"-",0,"includeFeature",0,"ZNRD2-AS1","ZNRD2 antisense RNA 1 (head to head)"
"window_758603.3","chr11",65567500,65577500,10001,"*",171,67.8571428571429,"window_758603","254102",65576046,65592650,16605,"+",0,"overlapStart",0,"EHBP1L1","EH domain binding protein 1 like 1"
"window_758621","chr11",65612500,65622500,10001,"*",171,67.8571428571429,"window_758621","4296",65597756,65615382,17627,"-",0,"overlapStart",0,"MAP3K11","mitogen-activated protein kinase kinase kinase 11"
"window_758621.1","chr11",65612500,65622500,10001,"*",171,67.8571428571429,"window_758621","399909",65615773,65637439,21667,"+",0,"overlapStart",0,"PCNX3","pecanex 3"
"window_758630","chr11",65635000,65645000,10001,"*",171,67.8571428571429,"window_758630","100616292",65636310,65636369,60,"+",0,"includeFeature",0,"MIR4690","microRNA 4690"
"window_758630.1","chr11",65635000,65645000,10001,"*",171,67.8571428571429,"window_758630","6494",65638101,65650918,12818,"+",0,"overlapStart",0,"SIPA1","signal-induced proliferation-associated 1"
"window_758639","chr11",65657500,65667500,10001,"*",171,67.8571428571429,"window_758639","5970",65653597,65663090,9494,"-",0,"overlapStart",0,"RELA","RELA proto-oncogene, NF-kB subunit"
"window_758723","chr11",65867500,65877500,10001,"*",171,67.8571428571429,"window_758723","30008",65866441,65873592,7152,"-",0,"overlapStart",0,"EFEMP2","EGF containing fibulin extracellular matrix protein 2"
"window_758723.1","chr11",65867500,65877500,10001,"*",171,67.8571428571429,"window_758723","1521",65879837,65883741,3905,"+",2336,"upstream",2336,"CTSW","cathepsin W"
"window_758886","chr11",66275000,66285000,10001,"*",171,67.8571428571429,"window_758886","254263",66278175,66285301,7127,"+",0,"overlapStart",0,"CNIH2","cornichon family AMPA receptor auxiliary protein 2"
"window_758966","chr11",66475000,66485000,10001,"*",171,67.8571428571429,"window_758966","10072",66480013,66509657,29645,"+",0,"overlapStart",0,"DPP3","dipeptidyl peptidase 3"
"window_758966.1","chr11",66475000,66485000,10001,"*",171,67.8571428571429,"window_758966","101928069",66473490,66480233,6744,"-",0,"overlapStart",0,"LOC101928069","uncharacterized LOC101928069"
"window_759109","chr11",66832500,66842500,10001,"*",171,67.8571428571429,"window_759109","9986",66842835,66846552,3718,"+",334,"upstream",334,"RCE1","Ras converting CAAX endopeptidase 1"
"window_759376","chr11",67500000,67510000,10001,"*",171,67.8571428571429,"window_759376","9600",67491768,67506263,14496,"-",0,"overlapStart",0,"PITPNM1","phosphatidylinositol transfer protein membrane associated 1"
"window_759376.1","chr11",67500000,67510000,10001,"*",171,67.8571428571429,"window_759376","10263",67506497,67508649,2153,"-",0,"includeFeature",0,"CDK2AP2","cyclin dependent kinase 2 associated protein 2"
"window_761447","chr11",72677500,72687500,10001,"*",171,67.8571428571429,"window_761447","5138",72576141,72674591,98451,"-",2908,"upstream",2908,"PDE2A","phosphodiesterase 2A"
"window_765651","chr11",83187500,83197500,10001,"*",171,67.8571428571429,"window_765651","106736475",83185521,83187036,1516,"-",463,"upstream",463,"PCF11-AS1","PCF11 antisense RNA 1"
"window_765651.1","chr11",83187500,83197500,10001,"*",171,67.8571428571429,"window_765651","338699",83193712,83260694,66983,"+",0,"overlapStart",0,"ANKRD42","ankyrin repeat domain 42"
"window_765651.2","chr11",83187500,83197500,10001,"*",171,67.8571428571429,"window_765651","100506282",83184491,83193794,9304,"-",0,"overlapStart",0,"LOC100506282","uncharacterized LOC100506282"
"window_765652","chr11",83190000,83200000,10001,"*",171,67.8571428571429,"window_765652","106736475",83185521,83187036,1516,"-",2963,"upstream",2963,"PCF11-AS1","PCF11 antisense RNA 1"
"window_765652.1","chr11",83190000,83200000,10001,"*",171,67.8571428571429,"window_765652","338699",83193712,83260694,66983,"+",0,"overlapStart",0,"ANKRD42","ankyrin repeat domain 42"
"window_765652.2","chr11",83190000,83200000,10001,"*",171,67.8571428571429,"window_765652","100506282",83184491,83193794,9304,"-",0,"overlapStart",0,"LOC100506282","uncharacterized LOC100506282"
"window_770692","chr11",95790000,95800000,10001,"*",171,67.8571428571429,"window_770692","9702",95789965,95832693,42729,"+",0,"inside",34,"CEP57","centrosomal protein 57"
"window_770692.1","chr11",95790000,95800000,10001,"*",171,67.8571428571429,"window_770692","143684",95768953,95790409,21457,"-",0,"overlapStart",0,"FAM76B","family with sequence similarity 76 member B"
"window_779892","chr11",118790000,118800000,10001,"*",171,67.8571428571429,"window_779892","1656",118747763,118791164,43402,"-",0,"overlapStart",0,"DDX6","DEAD-box helicase 6"
"window_793302","chr10",17227500,17237500,10001,"*",171,67.8571428571429,"window_793302","7431",17228241,17237593,9353,"+",0,"overlapStart",0,"VIM","vimentin"
"window_793302.1","chr10",17227500,17237500,10001,"*",171,67.8571428571429,"window_793302","100507347",17214239,17229985,15747,"-",0,"overlapStart",0,"VIM-AS1","VIM antisense RNA 1"
"window_817622","chr10",78027500,78037500,10001,"*",171,67.8571428571429,"window_817622","11128",77969251,78029515,60265,"-",0,"overlapStart",0,"POLR3A","RNA polymerase III subunit A"
"window_817622.1","chr10",78027500,78037500,10001,"*",171,67.8571428571429,"window_817622","6229",78033760,78056813,23054,"+",0,"overlapStart",0,"RPS24","ribosomal protein S24"
"window_825044","chr10",96582500,96592500,10001,"*",171,67.8571428571429,"window_825044","56889",96518110,96587452,69343,"-",0,"overlapStart",0,"TM9SF3","transmembrane 9 superfamily member 3"
"window_826803","chr10",100980000,100990000,10001,"*",171,67.8571428571429,"window_826803","56652",100987367,100994403,7037,"+",0,"overlapStart",0,"TWNK","twinkle mtDNA helicase"
"window_826803.1","chr10",100980000,100990000,10001,"*",171,67.8571428571429,"window_826803","84545",100969458,100987515,18058,"-",0,"overlapStart",0,"MRPL43","mitochondrial ribosomal protein L43"
"window_826804","chr10",100982500,100992500,10001,"*",171,67.8571428571429,"window_826804","56652",100987367,100994403,7037,"+",0,"overlapStart",0,"TWNK","twinkle mtDNA helicase"
"window_826804.1","chr10",100982500,100992500,10001,"*",171,67.8571428571429,"window_826804","84545",100969458,100987515,18058,"-",0,"overlapStart",0,"MRPL43","mitochondrial ribosomal protein L43"
"window_861148","chr12",53045000,53055000,10001,"*",171,67.8571428571429,"window_861148","23371",53046969,53064372,17404,"+",0,"overlapStart",0,"TNS2","tensin 2"
"window_861148.1","chr12",53045000,53055000,10001,"*",171,67.8571428571429,"window_861148","283335",53012884,53054450,41567,"-",0,"overlapStart",0,"LOC283335","uncharacterized LOC283335"
"window_861148.2","chr12",53045000,53055000,10001,"*",171,67.8571428571429,"window_861148","102466193",53056944,53057012,69,"+",1943,"upstream",1943,"MIR6757","microRNA 6757"
"window_861329","chr12",53497500,53507500,10001,"*",171,67.8571428571429,"window_861329","7786",53479669,53500063,20395,"-",0,"overlapStart",0,"MAP3K12","mitogen-activated protein kinase kinase kinase 12"
"window_861329.1","chr12",53497500,53507500,10001,"*",171,67.8571428571429,"window_861329","6895",53500921,53506431,5511,"+",0,"includeFeature",0,"TARBP2","TARBP2 subunit of RISC loading complex"
"window_861329.2","chr12",53497500,53507500,10001,"*",171,67.8571428571429,"window_861329","8620",53506688,53508220,1533,"-",0,"overlapEnd",719,"NPFF","neuropeptide FF-amide peptide precursor"
"window_862217","chr12",55717500,55727500,10001,"*",171,67.8571428571429,"window_862217","100528022",55716036,55724703,8668,"+",0,"overlapEnd",1463,"BLOC1S1-RDH5","BLOC1S1-RDH5 readthrough"
"window_862217.1","chr12",55717500,55727500,10001,"*",171,67.8571428571429,"window_862217","2647",55716037,55721794,5758,"+",0,"overlapEnd",1462,"BLOC1S1","biogenesis of lysosomal organelles complex 1 subunit 1"
"window_862217.2","chr12",55717500,55727500,10001,"*",171,67.8571428571429,"window_862217","3679",55684568,55716043,31476,"-",1456,"upstream",1456,"ITGA7","integrin subunit alpha 7"
"window_862217.3","chr12",55717500,55727500,10001,"*",171,67.8571428571429,"window_862217","5959",55720367,55724705,4339,"+",0,"includeFeature",0,"RDH5","retinol dehydrogenase 5"
"window_862217.4","chr12",55717500,55727500,10001,"*",171,67.8571428571429,"window_862217","967",55725323,55729707,4385,"-",0,"overlapEnd",2206,"CD63","CD63 molecule"
"window_862939","chr12",57522500,57532500,10001,"*",171,67.8571428571429,"window_862939","114785",57520710,57530148,9439,"+",0,"overlapEnd",1789,"MBD6","methyl-CpG binding domain protein 6"
"window_862939.1","chr12",57522500,57532500,10001,"*",171,67.8571428571429,"window_862939","1649",57516588,57521737,5150,"-",762,"upstream",762,"DDIT3","DNA damage inducible transcript 3"
"window_888006","chr12",120190000,120200000,10001,"*",171,67.8571428571429,"window_888006","10985",120127202,120194715,67514,"-",0,"overlapStart",0,"GCN1","GCN1 activator of EIF2AK4"
"window_888006.1","chr12",120190000,120200000,10001,"*",171,67.8571428571429,"window_888006","6175",120196699,120201235,4537,"-",0,"overlapEnd",1234,"RPLP0","ribosomal protein lateral stalk subunit P0"
"window_888006.2","chr12",120190000,120200000,10001,"*",171,67.8571428571429,"window_888006","100506649",120201291,120213231,11941,"+",1290,"upstream",1290,"PXN-AS1","PXN antisense RNA 1"
"window_889117","chr12",122967500,122977500,10001,"*",171,67.8571428571429,"window_889117","79676",122974580,122982907,8328,"+",0,"overlapStart",0,"OGFOD2","2-oxoglutarate and iron dependent oxygenase domain containing 2"
"window_889117.1","chr12",122967500,122977500,10001,"*",171,67.8571428571429,"window_889117","51329",122980060,122982913,2854,"+",2559,"upstream",2559,"ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4"
"window_889121","chr12",122977500,122987500,10001,"*",171,67.8571428571429,"window_889121","79676",122974580,122982907,8328,"+",0,"overlapEnd",2919,"OGFOD2","2-oxoglutarate and iron dependent oxygenase domain containing 2"
"window_889121.1","chr12",122977500,122987500,10001,"*",171,67.8571428571429,"window_889121","51329",122980060,122982913,2854,"+",0,"includeFeature",0,"ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4"
"window_889121.2","chr12",122977500,122987500,10001,"*",171,67.8571428571429,"window_889121","23457",122920951,122981649,60699,"-",0,"overlapStart",0,"ABCB9","ATP binding cassette subfamily B member 9"
"window_889122","chr12",122980000,122990000,10001,"*",171,67.8571428571429,"window_889122","51329",122980060,122982913,2854,"+",0,"includeFeature",0,"ARL6IP4","ADP ribosylation factor like GTPase 6 interacting protein 4"
"window_889122.1","chr12",122980000,122990000,10001,"*",171,67.8571428571429,"window_889122","23457",122920951,122981649,60699,"-",0,"overlapStart",0,"ABCB9","ATP binding cassette subfamily B member 9"
"window_947422","chr14",21087500,21097500,10001,"*",171,67.8571428571429,"window_947422","643382",21098937,21103724,4788,"+",1436,"upstream",1436,"TMEM253","transmembrane protein 253"
"window_948312","chr14",23312500,23322500,10001,"*",171,67.8571428571429,"window_948312","8106",23321289,23326185,4897,"+",0,"overlapStart",0,"PABPN1","poly(A) binding protein nuclear 1"
"window_954655","chr14",39170000,39180000,10001,"*",171,67.8571428571429,"window_954655","122553",39147811,39170532,22722,"-",0,"overlapStart",0,"TRAPPC6B","trafficking protein particle complex 6B"
"window_954655.1","chr14",39170000,39180000,10001,"*",171,67.8571428571429,"window_954655","5411",39175183,39183220,8038,"+",0,"overlapStart",0,"PNN","pinin, desmosome associated protein"
"window_958820","chr14",49582500,49592500,10001,"*",171,67.8571428571429,"window_958820","6029",49586580,49586878,299,"+",0,"includeFeature",0,"RN7SL1","RNA component of signal recognition particle 7SL1"
"window_1001944","chr15",50347500,50357500,10001,"*",171,67.8571428571429,"window_1001944","55056",50348936,50354861,5926,"-",0,"includeFeature",0,"GABPB1-IT1","GABPB1 intronic transcript"
"window_1001944.1","chr15",50347500,50357500,10001,"*",171,67.8571428571429,"window_1001944","100129387",50354959,50356034,1076,"+",0,"includeFeature",0,"GABPB1-AS1","GABPB1 antisense RNA 1"
"window_1001944.2","chr15",50347500,50357500,10001,"*",171,67.8571428571429,"window_1001944","2553",50275392,50355408,80017,"-",0,"overlapStart",0,"GABPB1","GA binding protein transcription factor subunit beta 1"
"window_1001944.3","chr15",50347500,50357500,10001,"*",171,67.8571428571429,"window_1001944","100616396",50360329,50360410,82,"+",2828,"upstream",2828,"MIR4712","microRNA 4712"
"window_1023462","chr16",2150000,2160000,10001,"*",171,67.8571428571429,"window_1023462","84231",2155698,2178129,22432,"+",0,"overlapStart",0,"TRAF7","TNF receptor associated factor 7"
"window_1023462.1","chr16",2150000,2160000,10001,"*",171,67.8571428571429,"window_1023462","100507303",2154797,2155358,562,"-",0,"includeFeature",0,"SNHG19","small nucleolar RNA host gene 19"
"window_1023462.2","chr16",2150000,2160000,10001,"*",171,67.8571428571429,"window_1023462","26788",2155023,2155105,83,"-",0,"includeFeature",0,"SNORD60","small nucleolar RNA, C/D box 60"
"window_1023612","chr16",2525000,2535000,10001,"*",171,67.8571428571429,"window_1023612","752014",2530035,2531408,1374,"-",0,"includeFeature",0,"CEMP1","cementum protein 1"
"window_1023612.1","chr16",2525000,2535000,10001,"*",171,67.8571428571429,"window_1023612","100422974",2531922,2532005,84,"-",0,"includeFeature",0,"MIR3178","microRNA 3178"
"window_1023612.2","chr16",2525000,2535000,10001,"*",171,67.8571428571429,"window_1023612","5170",2537979,2603188,65210,"+",2978,"upstream",2978,"PDPK1","3-phosphoinositide dependent protein kinase 1"
"window_1023613","chr16",2527500,2537500,10001,"*",171,67.8571428571429,"window_1023613","752014",2530035,2531408,1374,"-",0,"includeFeature",0,"CEMP1","cementum protein 1"
"window_1023613.1","chr16",2527500,2537500,10001,"*",171,67.8571428571429,"window_1023613","100422974",2531922,2532005,84,"-",0,"includeFeature",0,"MIR3178","microRNA 3178"
"window_1023613.2","chr16",2527500,2537500,10001,"*",171,67.8571428571429,"window_1023613","5170",2537979,2603188,65210,"+",478,"upstream",478,"PDPK1","3-phosphoinositide dependent protein kinase 1"
"window_1024479","chr16",4692500,4702500,10001,"*",171,67.8571428571429,"window_1024479","84309",4693694,4695859,2166,"+",0,"includeFeature",0,"NUDT16L1","nudix hydrolase 16 like 1"
"window_1034743","chr16",30352500,30362500,10001,"*",171,67.8571428571429,"window_1034743","10421",30350773,30355308,4536,"-",0,"overlapStart",0,"CD2BP2","CD2 cytoplasmic tail binding protein 2"
"window_1035075","chr16",31182500,31192500,10001,"*",171,67.8571428571429,"window_1035075","2521",31180110,31194871,14762,"+",0,"inside",2389,"FUS","FUS RNA binding protein"
"window_1049489","chr16",67217500,67227500,10001,"*",171,67.8571428571429,"window_1049489","26231",67207139,67227048,19910,"-",0,"overlapStart",0,"LRRC29","leucine rich repeat containing 29"
"window_1049489.1","chr16",67217500,67227500,10001,"*",171,67.8571428571429,"window_1049489","29100",67227103,67229278,2176,"+",0,"overlapStart",0,"TMEM208","transmembrane protein 208"
"window_1061878","chr17",7850000,7860000,10001,"*",171,67.8571428571429,"window_1061878","92162",7855066,7856099,1034,"+",0,"includeFeature",0,"TMEM88","transmembrane protein 88"
"window_1061878.1","chr17",7850000,7860000,10001,"*",171,67.8571428571429,"window_1061878","124637",7857746,7862282,4537,"+",0,"overlapStart",0,"CYB5D1","cytochrome b5 domain containing 1"
"window_1061880","chr17",7855000,7865000,10001,"*",171,67.8571428571429,"window_1061880","92162",7855066,7856099,1034,"+",0,"includeFeature",0,"TMEM88","transmembrane protein 88"
"window_1061880.1","chr17",7855000,7865000,10001,"*",171,67.8571428571429,"window_1061880","124637",7857746,7862282,4537,"+",0,"includeFeature",0,"CYB5D1","cytochrome b5 domain containing 1"
"window_1061881","chr17",7857500,7867500,10001,"*",171,67.8571428571429,"window_1061881","124637",7857746,7862282,4537,"+",0,"includeFeature",0,"CYB5D1","cytochrome b5 domain containing 1"
"window_1065869","chr17",17827500,17837500,10001,"*",171,67.8571428571429,"window_1065869","6720",17810399,17837011,26613,"-",0,"overlapStart",0,"SREBF1","sterol regulatory element binding transcription factor 1"
"window_1070236","chr17",28745000,28755000,10001,"*",171,67.8571428571429,"window_1070236","9618",28744005,28750956,6952,"+",0,"overlapEnd",994,"TRAF4","TNF receptor associated factor 4"
"window_1075414","chr17",41690000,41700000,10001,"*",171,67.8571428571429,"window_1075414","10209",41688885,41692668,3784,"+",0,"overlapEnd",1114,"EIF1","eukaryotic translation initiation factor 1"
"window_1076366","chr17",44070000,44080000,10001,"*",171,67.8571428571429,"window_1076366","124801",44034635,44067619,32985,"-",2380,"upstream",2380,"LSM12","LSM12 homolog"
"window_1076366.1","chr17",44070000,44080000,10001,"*",171,67.8571428571429,"window_1076366","92579",44070735,44076344,5610,"+",0,"includeFeature",0,"G6PC3","glucose-6-phosphatase catalytic subunit 3"
"window_1078876","chr17",50345000,50355000,10001,"*",171,67.8571428571429,"window_1078876","64132",50346126,50363138,17013,"+",0,"overlapStart",0,"XYLT2","xylosyltransferase 2"
"window_1079240","chr17",51255000,51265000,10001,"*",171,67.8571428571429,"window_1079240","54799",51177425,51260163,82739,"-",0,"overlapStart",0,"MBTD1","mbt domain containing 1"
"window_1079240.1","chr17",51255000,51265000,10001,"*",171,67.8571428571429,"window_1079240","51096",51260546,51297936,37391,"+",0,"overlapStart",0,"UTP18","UTP18 small subunit processome component"
"window_1079241","chr17",51257500,51267500,10001,"*",171,67.8571428571429,"window_1079241","54799",51177425,51260163,82739,"-",0,"overlapStart",0,"MBTD1","mbt domain containing 1"
"window_1079241.1","chr17",51257500,51267500,10001,"*",171,67.8571428571429,"window_1079241","51096",51260546,51297936,37391,"+",0,"overlapStart",0,"UTP18","UTP18 small subunit processome component"
"window_1084246","chr17",63770000,63780000,10001,"*",171,67.8571428571429,"window_1084246","11325",63773603,63819317,45715,"+",0,"overlapStart",0,"DDX42","DEAD-box helicase 42"
"window_1084246.1","chr17",63770000,63780000,10001,"*",171,67.8571428571429,"window_1084246","57003",63745255,63776351,31097,"-",0,"overlapStart",0,"CCDC47","coiled-coil domain containing 47"
"window_1084541","chr17",64507500,64517500,10001,"*",171,67.8571428571429,"window_1084541","90799",64506865,64542461,35597,"+",0,"inside",634,"CEP95","centrosomal protein 95"
