"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_842684.2","chr12",6885000,6895000,10001,"*",77,30.5555555555556,"window_842684","105369632",6875764,6889358,13595,"-",0,"overlapStart",0,"LOC105369632","uncharacterized LOC105369632"
"window_842685","chr12",6887500,6897500,10001,"*",77,30.5555555555556,"window_842685","105369632",6875764,6889358,13595,"-",0,"overlapStart",0,"LOC105369632","uncharacterized LOC105369632"
"window_842686","chr12",6890000,6900000,10001,"*",77,30.5555555555556,"window_842686","105369632",6875764,6889358,13595,"-",641,"upstream",641,"LOC105369632","uncharacterized LOC105369632"
"window_842724","chr12",6985000,6995000,10001,"*",77,30.5555555555556,"window_842724","716",6988259,7071032,82774,"+",0,"overlapStart",0,"C1S","complement C1s"
"window_843100","chr12",7925000,7935000,10001,"*",77,30.5555555555556,"window_843100","6515",7919230,7936187,16958,"-",0,"inside",1186,"SLC2A3","solute carrier family 2 member 3"
"window_843226","chr12",8240000,8250000,10001,"*",77,30.5555555555556,"window_843226","653113",8232512,8242948,10437,"-",0,"overlapStart",0,"FAM86FP","family with sequence similarity 86, member A pseudogene"
"window_843493","chr12",8907500,8917500,10001,"*",77,30.5555555555556,"window_843493","1911",8913896,8941467,27572,"+",0,"overlapStart",0,"PHC1","polyhomeotic homolog 1"
"window_845109","chr12",12947500,12957500,10001,"*",77,30.5555555555556,"window_845109","55507",12940775,12950384,9610,"-",0,"overlapStart",0,"GPRC5D","G protein-coupled receptor class C group 5 member D"
"window_845110","chr12",12950000,12960000,10001,"*",77,30.5555555555556,"window_845110","55507",12940775,12950384,9610,"-",0,"overlapStart",0,"GPRC5D","G protein-coupled receptor class C group 5 member D"
"window_848745","chr12",22037500,22047500,10001,"*",77,30.5555555555556,"window_848745","55907",22046218,22065674,19457,"+",0,"overlapStart",0,"CMAS","cytidine monophosphate N-acetylneuraminic acid synthetase"
"window_850663","chr12",26832500,26842500,10001,"*",77,30.5555555555556,"window_850663","3709",26335352,26833194,497843,"-",0,"overlapStart",0,"ITPR2","inositol 1,4,5-trisphosphate receptor type 2"
"window_859644","chr12",49285000,49295000,10001,"*",77,30.5555555555556,"window_859644","5630",49295147,49298686,3540,"+",146,"upstream",146,"PRPH","peripherin"
"window_860021","chr12",50227500,50237500,10001,"*",77,30.5555555555556,"window_860021","100302220",50234142,50234212,71,"-",0,"includeFeature",0,"MIR1293","microRNA 1293"
"window_860819","chr12",52222500,52232500,10001,"*",77,30.5555555555556,"window_860819","3855",52233243,52252186,18944,"+",742,"upstream",742,"KRT7","keratin 7"
"window_861228","chr12",53245000,53255000,10001,"*",77,30.5555555555556,"window_861228","84975",53251586,53254405,2820,"+",0,"includeFeature",0,"MFSD5","major facilitator superfamily domain containing 5"
"window_861233","chr12",53257500,53267500,10001,"*",77,30.5555555555556,"window_861233","9700",53268299,53293643,25345,"+",798,"upstream",798,"ESPL1","extra spindle pole bodies like 1, separase"
"window_862304","chr12",55935000,55945000,10001,"*",77,30.5555555555556,"window_862304","84305",55901413,55932618,31206,"-",2381,"upstream",2381,"PYM1","PYM homolog 1, exon junction complex associated factor"
"window_862727","chr12",56992500,57002500,10001,"*",77,30.5555555555556,"window_862727","11318",56994492,56998447,3956,"+",0,"includeFeature",0,"GPR182","G protein-coupled receptor 182"
"window_862911","chr12",57452500,57462500,10001,"*",77,30.5555555555556,"window_862911","83729",57452323,57459280,6958,"+",0,"overlapEnd",176,"INHBE","inhibin subunit beta E"
"window_862911.1","chr12",57452500,57462500,10001,"*",77,30.5555555555556,"window_862911","2735",57459785,57472268,12484,"+",0,"overlapStart",0,"GLI1","GLI family zinc finger 1"
"window_862946","chr12",57540000,57550000,10001,"*",77,30.5555555555556,"window_862946","10540",57530102,57547331,17230,"-",0,"overlapStart",0,"DCTN2","dynactin subunit 2"
"window_862946.1","chr12",57540000,57550000,10001,"*",77,30.5555555555556,"window_862946","3798",57550044,57586633,36590,"+",43,"upstream",43,"KIF5A","kinesin family member 5A"
"window_865706","chr12",64440000,64450000,10001,"*",77,30.5555555555556,"window_865706","29110",64452092,64502114,50023,"+",2091,"upstream",2091,"TBK1","TANK binding kinase 1"
"window_866985","chr12",67637500,67647500,10001,"*",77,30.5555555555556,"window_866985","8445",67648338,67665406,17069,"+",837,"upstream",837,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"window_878017","chr12",95217500,95227500,10001,"*",77,30.5555555555556,"window_878017","55785",95076749,95217482,140734,"-",17,"upstream",17,"FGD6","FYVE, RhoGEF and PH domain containing 6"
"window_878017.1","chr12",95217500,95227500,10001,"*",77,30.5555555555556,"window_878017","55591",95217746,95302799,85054,"+",0,"overlapStart",0,"VEZT","vezatin, adherens junctions transmembrane protein"
"window_878052","chr12",95305000,95315000,10001,"*",77,30.5555555555556,"window_878052","442903",95308420,95308513,94,"+",0,"includeFeature",0,"MIR331","microRNA 331"
"window_878052.1","chr12",95305000,95315000,10001,"*",77,30.5555555555556,"window_878052","100500802",95309923,95309984,62,"+",0,"includeFeature",0,"MIR3685","microRNA 3685"
"window_880810","chr12",102200000,102210000,10001,"*",77,30.5555555555556,"window_880810","5367",102196459,102197833,1375,"-",2166,"upstream",2166,"PMCH","pro-melanin concentrating hormone"
"window_882023","chr12",105232500,105242500,10001,"*",77,30.5555555555556,"window_882023","387882",105235290,105396097,160808,"+",0,"overlapStart",0,"C12orf75","chromosome 12 open reading frame 75"
"window_882023.1","chr12",105232500,105242500,10001,"*",77,30.5555555555556,"window_882023","55198",105173297,105236203,62907,"-",0,"overlapStart",0,"APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
"window_883033","chr12",107757500,107767500,10001,"*",77,30.5555555555556,"window_883033","11108",107732871,107761272,28402,"-",0,"overlapStart",0,"PRDM4","PR/SET domain 4"
"window_883570","chr12",109100000,109110000,10001,"*",77,30.5555555555556,"window_883570","7374",109097574,109110992,13419,"+",0,"inside",2425,"UNG","uracil DNA glycosylase"
"window_903353","chr13",25280000,25290000,10001,"*",77,30.5555555555556,"window_903353","9107",25246201,25288009,41809,"-",0,"overlapStart",0,"MTMR6","myotubularin related protein 6"
"window_904139","chr13",27245000,27255000,10001,"*",77,30.5555555555556,"window_904139","102723332",27236282,27250711,14430,"-",0,"overlapStart",0,"LINC00412","long intergenic non-protein coding RNA 412"
"window_904139.1","chr13",27245000,27255000,10001,"*",77,30.5555555555556,"window_904139","26771",27255064,27255135,72,"+",63,"upstream",63,"SNORD102","small nucleolar RNA, C/D box 102"
"window_904139.2","chr13",27245000,27255000,10001,"*",77,30.5555555555556,"window_904139","619499",27255401,27255526,126,"+",400,"upstream",400,"SNORA27","small nucleolar RNA, H/ACA box 27"
"window_904142","chr13",27252500,27262500,10001,"*",77,30.5555555555556,"window_904142","102723332",27236282,27250711,14430,"-",1788,"upstream",1788,"LINC00412","long intergenic non-protein coding RNA 412"
"window_904142.1","chr13",27252500,27262500,10001,"*",77,30.5555555555556,"window_904142","26771",27255064,27255135,72,"+",0,"includeFeature",0,"SNORD102","small nucleolar RNA, C/D box 102"
"window_904142.2","chr13",27252500,27262500,10001,"*",77,30.5555555555556,"window_904142","619499",27255401,27255526,126,"+",0,"includeFeature",0,"SNORA27","small nucleolar RNA, H/ACA box 27"
"window_912470","chr13",48072500,48082500,10001,"*",77,30.5555555555556,"window_912470","100873965",48077137,48079991,2855,"+",0,"includeFeature",0,"MED4-AS1","MED4 antisense RNA 1"
"window_912531","chr13",48225000,48235000,10001,"*",77,30.5555555555556,"window_912531","9445",48232612,48270357,37746,"+",0,"overlapStart",0,"ITM2B","integral membrane protein 2B"
"window_913153","chr13",49780000,49790000,10001,"*",77,30.5555555555556,"window_913153","3839",49699320,49792682,93363,"-",0,"inside",2681,"KPNA3","karyopherin subunit alpha 3"
"window_923495","chr13",75635000,75645000,10001,"*",77,30.5555555555556,"window_923495","101927155",75604700,75635994,31295,"-",0,"overlapStart",0,"LMO7-AS1","LMO7 antisense RNA 1"
"window_925063","chr13",79555000,79565000,10001,"*",77,30.5555555555556,"window_925063","103724388",79566678,79571445,4768,"+",1677,"upstream",1677,"LINC01068","long intergenic non-protein coding RNA 1068"
"window_925064","chr13",79557500,79567500,10001,"*",77,30.5555555555556,"window_925064","103724388",79566678,79571445,4768,"+",0,"overlapStart",0,"LINC01068","long intergenic non-protein coding RNA 1068"
"window_933227","chr13",99965000,99975000,10001,"*",77,30.5555555555556,"window_933227","85416",99962964,99971909,8946,"-",0,"overlapStart",0,"ZIC5","Zic family member 5"
"window_934346","chr13",102762500,102772500,10001,"*",77,30.5555555555556,"window_934346","93081",102765888,102773811,7924,"-",0,"overlapEnd",1310,"TEX30","testis expressed 30"
"window_957041","chr14",45135000,45145000,10001,"*",77,30.5555555555556,"window_957041","2287",45115599,45135319,19721,"-",0,"overlapStart",0,"FKBP3","FKBP prolyl isomerase 3"
"window_957041.1","chr14",45135000,45145000,10001,"*",77,30.5555555555556,"window_957041","57697",45135930,45200890,64961,"+",0,"overlapStart",0,"FANCM","FA complementation group M"
"window_958823","chr14",49590000,49600000,10001,"*",77,30.5555555555556,"window_958823","6235",49570984,49598690,27707,"-",0,"overlapStart",0,"RPS29","ribosomal protein S29"
"window_958823.1","chr14",49590000,49600000,10001,"*",77,30.5555555555556,"window_958823","122769",49598761,49614672,15912,"+",0,"overlapStart",0,"LRR1","leucine rich repeat protein 1"
"window_958824","chr14",49592500,49602500,10001,"*",77,30.5555555555556,"window_958824","6235",49570984,49598690,27707,"-",0,"overlapStart",0,"RPS29","ribosomal protein S29"
"window_958824.1","chr14",49592500,49602500,10001,"*",77,30.5555555555556,"window_958824","122769",49598761,49614672,15912,"+",0,"overlapStart",0,"LRR1","leucine rich repeat protein 1"
"window_960078","chr14",52727500,52737500,10001,"*",77,30.5555555555556,"window_960078","6815",52730166,52774989,44824,"+",0,"overlapStart",0,"STYX","serine/threonine/tyrosine interacting protein"
"window_960104","chr14",52792500,52802500,10001,"*",77,30.5555555555556,"window_960104","64841",52775193,52791668,16476,"-",831,"upstream",831,"GNPNAT1","glucosamine-phosphate N-acetyltransferase 1"
"window_960782","chr14",54487500,54497500,10001,"*",77,30.5555555555556,"window_960782","2764",54474484,54489026,14543,"-",0,"overlapStart",0,"GMFB","glia maturation factor beta"
"window_961061","chr14",55185000,55195000,10001,"*",77,30.5555555555556,"window_961061","9787",55148112,55191608,43497,"-",0,"overlapStart",0,"DLGAP5","DLG associated protein 5"
"window_968827","chr14",74600000,74610000,10001,"*",77,30.5555555555556,"window_968827","4053",74498183,74612378,114196,"-",0,"inside",2377,"LTBP2","latent transforming growth factor beta binding protein 2"
"window_971599","chr14",81530000,81540000,10001,"*",77,30.5555555555556,"window_971599","6400",81471547,81533853,62307,"-",0,"overlapStart",0,"SEL1L","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase"
"window_976102","chr14",92787500,92797500,10001,"*",77,30.5555555555556,"window_976102","9950",92794305,92839947,45643,"+",0,"overlapStart",0,"GOLGA5","golgin A5"
"window_977529","chr14",96355000,96365000,10001,"*",77,30.5555555555556,"window_977529","55102",96279195,96363341,84147,"-",0,"overlapStart",0,"ATG2B","autophagy related 2B"
"window_977529.1","chr14",96355000,96365000,10001,"*",77,30.5555555555556,"window_977529","51527",96363452,96387288,23837,"+",0,"overlapStart",0,"GSKIP","GSK3B interacting protein"
"window_978860","chr14",99682500,99692500,10001,"*",77,30.5555555555556,"window_978860","10858",99684298,99727301,43004,"+",0,"overlapStart",0,"CYP46A1","cytochrome P450 family 46 subfamily A member 1"
"window_979030","chr14",100107500,100117500,10001,"*",77,30.5555555555556,"window_979030","442909",100109655,100109753,99,"+",0,"includeFeature",0,"MIR342","microRNA 342"
"window_979030.1","chr14",100107500,100117500,10001,"*",77,30.5555555555556,"window_979030","100616247",100109419,100109514,96,"-",0,"includeFeature",0,"MIR151B","microRNA 151b"
"window_979047","chr14",100150000,100160000,10001,"*",77,30.5555555555556,"window_979047","123099",100143957,100159645,15689,"-",0,"overlapStart",0,"DEGS2","delta 4-desaturase, sphingolipid 2"
"window_979332","chr14",100862500,100872500,10001,"*",77,30.5555555555556,"window_979332","574450",100869060,100869148,89,"+",0,"includeFeature",0,"MIR493","microRNA 493"
"window_979332.1","chr14",100862500,100872500,10001,"*",77,30.5555555555556,"window_979332","442905",100874493,100874585,93,"+",1992,"upstream",1992,"MIR337","microRNA 337"
"window_979332.2","chr14",100862500,100872500,10001,"*",77,30.5555555555556,"window_979332","100126315",100875033,100875104,72,"+",2532,"upstream",2532,"MIR665","microRNA 665"
"window_980225","chr14",103095000,103105000,10001,"*",77,30.5555555555556,"window_980225","91828",103100144,103110559,10416,"+",0,"overlapStart",0,"EXOC3L4","exocyst complex component 3 like 4"
"window_995791","chr15",34965000,34975000,10001,"*",77,30.5555555555556,"window_995791","9716",34851782,34969742,117961,"-",0,"overlapStart",0,"AQR","aquarius intron-binding spliceosomal factor"
"window_998152","chr15",40867500,40877500,10001,"*",77,30.5555555555556,"window_998152","171177",40872214,40874234,2021,"-",0,"includeFeature",0,"RHOV","ras homolog family member V"
"window_998665","chr15",42150000,42160000,10001,"*",77,30.5555555555556,"window_998665","255189",42139034,42156636,17603,"-",0,"overlapStart",0,"PLA2G4F","phospholipase A2 group IVF"
"window_998835","chr15",42575000,42585000,10001,"*",77,30.5555555555556,"window_998835","57519",42575606,42720998,145393,"+",0,"overlapStart",0,"STARD9","StAR related lipid transfer domain containing 9"
"window_999575","chr15",44425000,44435000,10001,"*",77,30.5555555555556,"window_999575","51496",44427622,44529038,101417,"+",0,"overlapStart",0,"CTDSPL2","CTD small phosphatase like 2"
"window_1003928","chr15",55307500,55317500,10001,"*",77,30.5555555555556,"window_1003928","9488",55318960,55355648,36689,"+",1459,"upstream",1459,"PIGB","phosphatidylinositol glycan anchor biosynthesis class B"
"window_1003928.1","chr15",55307500,55317500,10001,"*",77,30.5555555555556,"window_1003928","5873",55202966,55319113,116148,"-",0,"inside",1612,"RAB27A","RAB27A, member RAS oncogene family"
"window_1003928.2","chr15",55307500,55317500,10001,"*",77,30.5555555555556,"window_1003928","101928527",55289888,55319161,29274,"-",0,"inside",1660,"PIGBOS1","PIGB opposite strand 1"
"window_1004885","chr15",57700000,57710000,10001,"*",77,30.5555555555556,"window_1004885","81488",57706695,57782762,76068,"+",0,"overlapStart",0,"POLR2M","RNA polymerase II subunit M"
"window_1004886","chr15",57702500,57712500,10001,"*",77,30.5555555555556,"window_1004886","81488",57706695,57782762,76068,"+",0,"overlapStart",0,"POLR2M","RNA polymerase II subunit M"
"window_1005309","chr15",58760000,58770000,10001,"*",77,30.5555555555556,"window_1005309","101928725",58768072,58770974,2903,"-",0,"overlapEnd",973,"LOC101928725","uncharacterized LOC101928725"
"window_1005309.1","chr15",58760000,58770000,10001,"*",77,30.5555555555556,"window_1005309","54629",58771192,58861900,90709,"+",1191,"upstream",1191,"MINDY2","MINDY lysine 48 deubiquitinase 2"
"window_1005445","chr15",59100000,59110000,10001,"*",77,30.5555555555556,"window_1005445","9133",59105126,59125045,19920,"+",0,"overlapStart",0,"CCNB2","cyclin B2"
"window_1005996","chr15",60477500,60487500,10001,"*",77,30.5555555555556,"window_1005996","101928784",60479152,60630637,151486,"+",0,"overlapStart",0,"RORA-AS1","RORA antisense RNA 1"
"window_1005996.1","chr15",60477500,60487500,10001,"*",77,30.5555555555556,"window_1005996","79664",60419609,60479160,59552,"-",0,"overlapStart",0,"ICE2","interactor of little elongation complex ELL subunit 2"
"window_1007709","chr15",64760000,64770000,10001,"*",77,30.5555555555556,"window_1007709","100302184",64762387,64762515,129,"-",0,"includeFeature",0,"MIR1272","microRNA 1272"
"window_1010713","chr15",72270000,72280000,10001,"*",77,30.5555555555556,"window_1010713","56965",72241181,72272999,31819,"-",0,"overlapStart",0,"PARP6","poly(ADP-ribose) polymerase family member 6"
"window_1011276","chr15",73677500,73687500,10001,"*",77,30.5555555555556,"window_1011276","80381",73683966,73714514,30549,"+",0,"overlapStart",0,"CD276","CD276 molecule"
"window_1012094","chr15",75722500,75732500,10001,"*",77,30.5555555555556,"window_1012094","161753",75724041,75727688,3648,"+",0,"includeFeature",0,"ODF3L1","outer dense fiber of sperm tails 3 like 1"
"window_1012325","chr15",76300000,76310000,10001,"*",77,30.5555555555556,"window_1012325","2108",76215353,76311472,96120,"-",0,"inside",1471,"ETFA","electron transfer flavoprotein subunit alpha"
"window_1013124","chr15",78297500,78307500,10001,"*",77,30.5555555555556,"window_1013124","80349",78277835,78299703,21869,"-",0,"overlapStart",0,"WDR61","WD repeat domain 61"
"window_1023092","chr16",1225000,1235000,10001,"*",77,30.5555555555556,"window_1023092","25823",1221651,1225257,3607,"-",0,"overlapStart",0,"TPSG1","tryptase gamma 1"
"window_1023092.1","chr16",1225000,1235000,10001,"*",77,30.5555555555556,"window_1023092","64499",1227272,1230184,2913,"-",0,"includeFeature",0,"TPSB2","tryptase beta 2"
"window_1023285","chr16",1707500,1717500,10001,"*",77,30.5555555555556,"window_1023285","23162",1706183,1770317,64135,"+",0,"inside",1316,"MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3"
"window_1023443","chr16",2102500,2112500,10001,"*",77,30.5555555555556,"window_1023443","102465429",2106669,2106753,85,"-",0,"includeFeature",0,"MIR6511B1","microRNA 6511b-1"
"window_1023538","chr16",2340000,2350000,10001,"*",77,30.5555555555556,"window_1023538","650655",2339150,2426699,87550,"+",0,"inside",849,"ABCA17P","ATP binding cassette subfamily A member 17, pseudogene"
"window_1023538.1","chr16",2340000,2350000,10001,"*",77,30.5555555555556,"window_1023538","21",2275881,2340746,64866,"-",0,"overlapStart",0,"ABCA3","ATP binding cassette subfamily A member 3"
"window_1023673","chr16",2677500,2687500,10001,"*",77,30.5555555555556,"window_1023673","100507321",2660348,2682379,22032,"-",0,"overlapStart",0,"ERVK13-1","endogenous retrovirus group K13 member 1"
"window_1023673.1","chr16",2677500,2687500,10001,"*",77,30.5555555555556,"window_1023673","54442",2682523,2709030,26508,"+",0,"overlapStart",0,"KCTD5","potassium channel tetramerization domain containing 5"
"window_1023840","chr16",3095000,3105000,10001,"*",77,30.5555555555556,"window_1023840","84891",3088890,3099295,10406,"-",0,"overlapStart",0,"ZSCAN10","zinc finger and SCAN domain containing 10"
"window_1023959","chr16",3392500,3402500,10001,"*",77,30.5555555555556,"window_1023959","54925",3382081,3401065,18985,"-",0,"overlapStart",0,"ZSCAN32","zinc finger and SCAN domain containing 32"
"window_1023959.1","chr16",3392500,3402500,10001,"*",77,30.5555555555556,"window_1023959","7727",3401215,3409364,8150,"+",0,"overlapStart",0,"ZNF174","zinc finger protein 174"
"window_1027098","chr16",11240000,11250000,10001,"*",77,30.5555555555556,"window_1027098","116028",11249649,11381662,132014,"+",0,"overlapStart",0,"RMI2","RecQ mediated genome instability 2"
"window_1028318","chr16",14290000,14300000,10001,"*",77,30.5555555555556,"window_1028318","100129781",14301389,14331067,29679,"+",1388,"upstream",1388,"MIR193BHG","MIR193B host gene"
"window_1030411","chr16",19522500,19532500,10001,"*",77,30.5555555555556,"window_1030411","51573",19501693,19522123,20431,"-",376,"upstream",376,"GDE1","glycerophosphodiester phosphodiesterase 1"
"window_1030411.1","chr16",19522500,19532500,10001,"*",77,30.5555555555556,"window_1030411","9738",19523811,19553408,29598,"+",0,"overlapStart",0,"CCP110","centriolar coiled-coil protein 110"
"window_1034175","chr16",28932500,28942500,10001,"*",77,30.5555555555556,"window_1034175","930",28931939,28939347,7409,"+",0,"overlapEnd",560,"CD19","CD19 molecule"
"window_1034175.1","chr16",28932500,28942500,10001,"*",77,30.5555555555556,"window_1034175","79874",28904421,28936526,32106,"-",0,"overlapStart",0,"RABEP2","rabaptin, RAB GTPase binding effector protein 2"
"window_1034961","chr16",30897500,30907500,10001,"*",77,30.5555555555556,"window_1034961","9274",30833626,30894960,61335,"-",2539,"upstream",2539,"BCL7C","BAF chromatin remodeling complex subunit BCL7C"
"window_1034961.1","chr16",30897500,30907500,10001,"*",77,30.5555555555556,"window_1034961","1489",30896607,30903560,6954,"+",0,"overlapEnd",892,"CTF1","cardiotrophin 1"
"window_1049369","chr16",66917500,66927500,10001,"*",77,30.5555555555556,"window_1049369","1014",66908122,66918917,10796,"-",0,"overlapStart",0,"CDH16","cadherin 16"
"window_1049369.1","chr16",66917500,66927500,10001,"*",77,30.5555555555556,"window_1049369","6236",66921679,66925536,3858,"-",0,"includeFeature",0,"RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"window_1050920","chr16",70795000,70805000,10001,"*",77,30.5555555555556,"window_1050920","55697",70687439,70801160,113722,"-",0,"overlapStart",0,"VAC14","VAC14 component of PIKFYVE complex"
"window_1051403","chr16",72002500,72012500,10001,"*",77,30.5555555555556,"window_1051403","342372",71929538,71999978,70441,"-",2521,"upstream",2521,"PKD1L3","polycystin 1 like 3, transient receptor potential channel interacting"
"window_1051403.1","chr16",72002500,72012500,10001,"*",77,30.5555555555556,"window_1051403","1723",72008588,72027664,19077,"+",0,"overlapStart",0,"DHODH","dihydroorotate dehydrogenase (quinone)"
"window_1053841","chr16",78097500,78107500,10001,"*",77,30.5555555555556,"window_1053841","51741",78099430,79212667,1113238,"+",0,"overlapStart",0,"WWOX","WW domain containing oxidoreductase"
"window_1055156","chr16",81385000,81395000,10001,"*",77,30.5555555555556,"window_1055156","100616150",81385018,81385093,76,"+",0,"includeFeature",0,"MIR4720","microRNA 4720"
"window_1056185","chr16",83957500,83967500,10001,"*",77,30.5555555555556,"window_1056185","54550",83968632,84002776,34145,"+",1131,"upstream",1131,"NECAB2","N-terminal EF-hand calcium binding protein 2"
"window_1056385","chr16",84457500,84467500,10001,"*",77,30.5555555555556,"window_1056385","105371374",84459259,84467361,8103,"-",0,"includeFeature",0,"ATP2C2-AS1","ATP2C2 antisense RNA 1"
"window_1056613","chr16",85027500,85037500,10001,"*",77,30.5555555555556,"window_1056613","9764",85027751,85094230,66480,"+",0,"overlapStart",0,"KIAA0513","KIAA0513"
"window_1057597","chr16",87487500,87497500,10001,"*",77,30.5555555555556,"window_1057597","101928737",87492555,87516940,24386,"+",0,"overlapStart",0,"LOC101928737","uncharacterized LOC101928737"
"window_1057597.1","chr16",87487500,87497500,10001,"*",77,30.5555555555556,"window_1057597","23174",87406246,87493024,86779,"-",0,"overlapStart",0,"ZCCHC14","zinc finger CCHC-type containing 14"
"window_1058266","chr16",89160000,89170000,10001,"*",77,30.5555555555556,"window_1058266","283860",89159146,89163675,4530,"+",0,"overlapEnd",853,"LINC00304","long intergenic non-protein coding RNA 304"
"window_1058266.1","chr16",89160000,89170000,10001,"*",77,30.5555555555556,"window_1058266","400558",89166383,89169147,2765,"+",0,"includeFeature",0,"LINC02138","long intergenic non-protein coding RNA 2138"
"window_1058266.2","chr16",89160000,89170000,10001,"*",77,30.5555555555556,"window_1058266","1013",89171748,89195492,23745,"+",1747,"upstream",1747,"CDH15","cadherin 15"
"window_1059470","chr17",1830000,1840000,10001,"*",77,30.5555555555556,"window_1059470","6117",1829702,1900082,70381,"+",0,"inside",297,"RPA1","replication protein A1"
"window_1059470.1","chr17",1830000,1840000,10001,"*",77,30.5555555555556,"window_1059470","114826",1779485,1830634,51150,"-",0,"overlapStart",0,"SMYD4","SET and MYND domain containing 4"
"window_1060651","chr17",4782500,4792500,10001,"*",77,30.5555555555556,"window_1060651","284013",4785285,4786433,1149,"-",0,"includeFeature",0,"VMO1","vitelline membrane outer layer 1 homolog"
"window_1060651.1","chr17",4782500,4792500,10001,"*",77,30.5555555555556,"window_1060651","388323",4788964,4790589,1626,"+",0,"includeFeature",0,"GLTPD2","glycolipid transfer protein domain containing 2"
"window_1060833","chr17",5237500,5247500,10001,"*",77,30.5555555555556,"window_1060833","388325",5208920,5234860,25941,"-",2639,"upstream",2639,"SCIMP","SLP adaptor and CSK interacting membrane protein"
"window_1061680","chr17",7355000,7365000,10001,"*",77,30.5555555555556,"window_1061680","339168",7355123,7357219,2097,"+",0,"includeFeature",0,"TMEM95","transmembrane protein 95"
"window_1061822","chr17",7710000,7720000,10001,"*",77,30.5555555555556,"window_1061822","146754",7717354,7833744,116391,"+",0,"overlapStart",0,"DNAH2","dynein axonemal heavy chain 2"
"window_1062049","chr17",8277500,8287500,10001,"*",77,30.5555555555556,"window_1062049","29098",8288654,8290092,1439,"+",1153,"upstream",1153,"RANGRF","RAN guanine nucleotide release factor"
"window_1064837","chr17",15247500,15257500,10001,"*",77,30.5555555555556,"window_1064837","100616125",15251627,15251696,70,"-",0,"includeFeature",0,"MIR4731","microRNA 4731"
"window_1065291","chr17",16382500,16392500,10001,"*",77,30.5555555555556,"window_1065291","7314",16380798,16382745,1948,"+",0,"overlapEnd",1701,"UBB","ubiquitin B"
"window_1065657","chr17",17297500,17307500,10001,"*",77,30.5555555555556,"window_1065657","56953",17303335,17347663,44329,"+",0,"overlapStart",0,"NT5M","5',3'-nucleotidase, mitochondrial"
"window_1069955","chr17",28042500,28052500,10001,"*",77,30.5555555555556,"window_1069955","51701",28041737,28196381,154645,"+",0,"inside",762,"NLK","nemo like kinase"
"window_1070201","chr17",28657500,28667500,10001,"*",77,30.5555555555556,"window_1070201","6388",28648346,28662189,13844,"-",0,"overlapStart",0,"SDF2","stromal cell derived factor 2"
"window_1070201.1","chr17",28657500,28667500,10001,"*",77,30.5555555555556,"window_1070201","6830",28662198,28702679,40482,"+",0,"overlapStart",0,"SUPT6H","SPT6 homolog, histone chaperone and transcription elongation factor"
"window_1070202","chr17",28660000,28670000,10001,"*",77,30.5555555555556,"window_1070202","6388",28648346,28662189,13844,"-",0,"overlapStart",0,"SDF2","stromal cell derived factor 2"
"window_1070202.1","chr17",28660000,28670000,10001,"*",77,30.5555555555556,"window_1070202","6830",28662198,28702679,40482,"+",0,"overlapStart",0,"SUPT6H","SPT6 homolog, histone chaperone and transcription elongation factor"
"window_1070490","chr17",29380000,29390000,10001,"*",77,30.5555555555556,"window_1070490","57551",29390464,29551904,161441,"+",463,"upstream",463,"TAOK1","TAO kinase 1"
"window_1070490.1","chr17",29380000,29390000,10001,"*",77,30.5555555555556,"window_1070490","100616122",29390662,29390730,69,"+",661,"upstream",661,"MIR4523","microRNA 4523"
"window_1070851","chr17",30282500,30292500,10001,"*",77,30.5555555555556,"window_1070851","642",30248203,30292056,43854,"-",0,"overlapStart",0,"BLMH","bleomycin hydrolase"
"window_1071065","chr17",30817500,30827500,10001,"*",77,30.5555555555556,"window_1071065","51379",30772363,30824692,52330,"-",0,"overlapStart",0,"CRLF3","cytokine receptor like factor 3"
"window_1071252","chr17",31285000,31295000,10001,"*",77,30.5555555555556,"window_1071252","4974",31272449,31297239,24791,"-",0,"inside",2238,"OMG","oligodendrocyte myelin glycoprotein"
"window_1071509","chr17",31927500,31937500,10001,"*",77,30.5555555555556,"window_1071509","23512",31937007,32001038,64032,"+",0,"overlapStart",0,"SUZ12","SUZ12 polycomb repressive complex 2 subunit"
"window_1074634","chr17",39740000,39750000,10001,"*",77,30.5555555555556,"window_1074634","2886",39737927,39747291,9365,"+",0,"overlapEnd",2072,"GRB7","growth factor receptor bound protein 7"
"window_1075345","chr17",41517500,41527500,10001,"*",77,30.5555555555556,"window_1075345","102466658",41517164,41517217,54,"-",282,"upstream",282,"MIR6510","microRNA 6510"
"window_1075345.1","chr17",41517500,41527500,10001,"*",77,30.5555555555556,"window_1075345","3866",41513745,41522529,8785,"-",0,"overlapStart",0,"KRT15","keratin 15"
"window_1075345.2","chr17",41517500,41527500,10001,"*",77,30.5555555555556,"window_1075345","3880",41523617,41528308,4692,"-",0,"overlapEnd",807,"KRT19","keratin 19"
